Date,Start time,End time,Client ID,Balance,Remaining,Scheduled Online,Status,Membership,Staff Alert,Yellow Alert,Unpaid Appointment,First Visit
3/23/2018,9:15 AM,10:30 AM,100000509,$0.00 ,0,No,Signed in,,,,No,No
3/23/2018,9:15 AM,10:30 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
3/23/2018,10:30 AM,12:00 PM,100000256,($30.00),2,No,Completed,,,,No,No
3/23/2018,12:30 PM,2:00 PM,100000675,$0.00 ,0,No,Completed,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/23/2018,2:15 PM,3:45 PM,100000779,$0.00 ,2,No,Completed,,,,No,Yes
3/23/2018,4:00 PM,5:00 PM,100000018,$0.00 ,2,No,Completed,Member with Practioners & Partners from 3/16/2018 12:00:00 AM to 11/4/2020 12:00:00 AM,,,No,No
3/23/2018,5:00 PM,6:15 PM,100000353,$0.00 ,0,No,Signed in,,,,No,No
3/23/2018,5:00 PM,6:15 PM,100000472,$0.00 ,6,No,Signed in,,,,No,No
3/23/2018,5:00 PM,6:15 PM,100000690,$0.00 ,0,Yes,Signed in,,,,No,No
3/23/2018,5:00 PM,6:15 PM,100000420,$0.00 ,3,No,Signed in,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000671,$750.00 ,18,No,Signed in,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000664,($50.00),"999,999",Yes,Signed in,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000778,"$1,500.00 ",1,Yes,Signed in,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000694,$0.00 ,18,No,Signed in,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000663,$0.00 ,0,Yes,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000673,$0.00 ,18,Yes,Signed in,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000085,$0.00 ,18,No,Signed in,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000672,($125.00),18,Yes,Signed in,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",Yes,Signed in,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/24/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000664,($50.00),"999,999",Yes,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000663,$0.00 ,0,Yes,Absent,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000673,$0.00 ,18,Yes,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000672,($125.00),18,Yes,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",Yes,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/25/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/26/2018,7:00 AM,8:45 AM,---,$0.00 ,---,No,,,,,No,No
3/26/2018,9:00 AM,10:10 AM,100000472,$0.00 ,0,Yes,Completed,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000434,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000391,$0.00 ,9,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000776,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000781,$0.00 ,0,No,Signed in,,,,No,Yes
3/26/2018,9:15 AM,10:30 AM,100000372,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000440,$0.00 ,5,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000457,$0.00 ,2,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000359,$0.00 ,4,No,Signed in,,,,No,Yes
3/26/2018,9:15 AM,10:30 AM,100000445,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,9:15 AM,10:30 AM,100000318,$0.00 ,6,No,Signed in,,,,No,Yes
3/26/2018,9:15 AM,10:30 AM,100000782,$0.00 ,0,No,Signed in,,,,No,Yes
3/26/2018,9:15 AM,10:30 AM,100000354,$0.00 ,9,No,Signed in,,,,No,No
3/26/2018,10:15 AM,11:25 AM,100000175,$0.00 ,0,No,Completed,,,,No,No
3/26/2018,12:00 PM,12:45 PM,100000783,$0.00 ,0,No,Signed in,,,,No,Yes
3/26/2018,12:00 PM,1:40 PM,100000144,$0.00 ,0,No,Completed,,,,No,No
3/26/2018,1:00 PM,1:15 PM,---,$0.00 ,---,No,,,,,No,No
3/26/2018,1:45 PM,3:25 PM,100000444,$0.00 ,1,No,Completed,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000513,$0.00 ,6,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000513,$0.00 ,6,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000513,$0.00 ,6,Yes,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000437,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000583,$0.00 ,11,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000583,$0.00 ,11,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000472,$0.00 ,6,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000785,$0.00 ,14,No,Signed in,,,,No,Yes
3/26/2018,4:15 PM,5:30 PM,100000509,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000365,$0.00 ,0,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000420,$0.00 ,3,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000460,$0.00 ,1,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000460,$0.00 ,1,No,Signed in,,,,No,No
3/26/2018,4:15 PM,5:30 PM,100000114,$0.00 ,"99,979",No,Signed in,Member with Practioners & Partners from 2/9/2018 12:00:00 AM to 9/30/2020 12:00:00 AM,,,No,No
3/26/2018,5:45 PM,6:45 PM,100000671,$750.00 ,0,No,Signed in,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/26/2018,5:45 PM,6:45 PM,100000074,$0.00 ,7,No,Signed in,,,,No,No
3/26/2018,5:45 PM,6:45 PM,100000085,$0.00 ,5,No,Signed in,,,,No,No
3/26/2018,5:45 PM,6:45 PM,100000402,$0.00 ,17,No,Signed in,,,,No,No
3/26/2018,5:45 PM,6:45 PM,100000786,$0.00 ,0,No,Signed in,,,,No,Yes
3/26/2018,5:45 PM,6:45 PM,100000787,$0.00 ,0,No,Signed in,,,,No,Yes
3/26/2018,5:45 PM,7:15 PM,---,$0.00 ,---,No,,,,,No,No
3/27/2018,9:15 AM,10:30 AM,100000405,$0.00 ,5,No,Signed in,,,,No,No
3/27/2018,9:15 AM,10:30 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
3/27/2018,9:15 AM,10:30 AM,100000776,$0.00 ,0,No,Signed in,,,,No,No
3/27/2018,9:15 AM,10:30 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
3/27/2018,11:00 AM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
3/27/2018,12:00 PM,12:45 PM,100000338,$0.00 ,4,No,Signed in,,,,No,No
3/27/2018,4:15 PM,5:15 PM,100000472,$0.00 ,6,No,Signed in,,,,No,No
3/27/2018,4:15 PM,5:15 PM,100000402,$0.00 ,17,No,Signed in,,,,No,No
3/27/2018,4:15 PM,5:15 PM,100000393,$0.00 ,0,No,Signed in,,,,No,Yes
3/27/2018,4:15 PM,5:15 PM,100000417,$0.00 ,0,No,Signed in,,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000719,$0.00 ,1,No,Signed in,,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000671,$750.00 ,0,No,Signed in,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000085,$0.00 ,5,No,Signed in,,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000408,$0.00 ,2,No,Signed in,,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000522,$0.00 ,5,No,Signed in,,,,No,No
3/27/2018,5:45 PM,6:45 PM,100000147,$0.00 ,998,No,Signed in,,,,No,No
3/28/2018,9:15 AM,10:30 AM,100000794,$0.00 ,2,Yes,Signed in,,,,No,Yes
3/28/2018,9:15 AM,10:30 AM,100000791,$0.00 ,4,Yes,Signed in,,,,No,Yes
3/28/2018,9:15 AM,10:30 AM,100000386,$0.00 ,0,No,Signed in,,,,No,No
3/28/2018,9:15 AM,10:30 AM,100000420,$0.00 ,3,No,Signed in,,,,No,No
3/28/2018,12:00 PM,12:45 PM,100000664,($50.00),8,Yes,Signed in,,,,No,No
3/28/2018,12:00 PM,12:45 PM,100000795,$0.00 ,0,No,Signed in,,,,No,Yes
3/28/2018,12:00 PM,1:45 PM,100000356,$0.00 ,1,No,Completed,,,,No,No
3/28/2018,1:00 PM,2:30 PM,100000664,($50.00),1,No,Completed,,,,No,No
3/28/2018,1:45 PM,3:55 PM,100000009,$0.00 ,1,Yes,Completed,,,,No,No
3/28/2018,3:00 PM,4:30 PM,100000152,$0.00 ,0,No,Completed,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000693,$0.00 ,2,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000444,$0.00 ,15,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000484,$0.00 ,19,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000438,$0.00 ,0,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000528,$0.00 ,995,No,Signed in,,,,No,No
3/28/2018,4:15 PM,5:30 PM,100000774,$0.00 ,0,No,Signed in,,,,No,No
3/28/2018,4:45 PM,5:25 PM,100000609,$0.00 ,0,No,Completed,,,,No,No
3/28/2018,5:45 PM,6:45 PM,100000694,$0.00 ,20,No,Signed in,,,,No,No
3/28/2018,5:45 PM,6:45 PM,100000382,$0.00 ,3,No,Signed in,,,,No,No
3/28/2018,5:45 PM,6:45 PM,100000663,$0.00 ,1,No,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/28/2018,5:45 PM,6:45 PM,100000258,$0.00 ,1,Yes,Signed in,,,,No,No
3/28/2018,5:45 PM,6:55 PM,100000681,$0.00 ,0,No,Completed,,,,No,No
3/28/2018,7:00 PM,8:00 PM,100000474,$0.00 ,3,No,Completed,,,,No,No
3/29/2018,9:15 AM,10:30 AM,100000474,$0.00 ,9,No,Signed in,,,,No,No
3/29/2018,9:15 AM,10:30 AM,100000403,$0.00 ,0,Yes,Signed in,,,,No,Yes
3/29/2018,9:15 AM,10:30 AM,100000776,$0.00 ,0,No,Signed in,,,,No,No
3/29/2018,9:15 AM,10:30 AM,100000445,$0.00 ,0,No,Signed in,,,,No,No
3/29/2018,10:30 AM,11:30 AM,100000079,($50.00),0,No,Completed,,,,No,No
3/29/2018,10:30 AM,12:00 PM,100000190,$0.00 ,0,No,Completed,,,,No,No
3/29/2018,11:45 AM,2:00 PM,---,$0.00 ,---,No,,,,,No,No
3/29/2018,12:00 PM,12:45 PM,100000400,$0.00 ,15,No,Signed in,,,,No,No
3/29/2018,12:00 PM,12:45 PM,---,$0.00 ,---,No,,,,,No,No
3/29/2018,1:00 PM,2:30 PM,100000159,$0.00 ,0,No,Completed,,,,No,No
3/29/2018,2:30 PM,3:40 PM,100000789,$0.00 ,0,No,Completed,,,,No,Yes
3/29/2018,3:00 PM,4:10 PM,100000722,$0.00 ,0,No,Completed,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000126,$0.00 ,18,Yes,Signed in,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000616,$0.00 ,2,Yes,Signed in,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000797,$0.00 ,0,No,Signed in,,,,No,Yes
3/29/2018,4:15 PM,5:15 PM,100000664,($50.00),8,No,Signed in,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000085,$0.00 ,5,No,Signed in,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000393,$0.00 ,0,No,Signed in,,,,No,No
3/29/2018,4:15 PM,5:15 PM,100000249,$0.00 ,0,No,Signed in,,,,No,No
3/29/2018,5:45 PM,6:45 PM,100000738,$0.00 ,8,No,Signed in,,,,No,No
3/29/2018,5:45 PM,6:45 PM,100000739,$0.00 ,8,No,Signed in,,,,No,No
3/29/2018,5:45 PM,6:45 PM,100000798,$0.00 ,0,No,Signed in,,,,No,Yes
3/29/2018,5:45 PM,6:45 PM,100000799,$0.00 ,0,No,Signed in,,,,No,Yes
3/29/2018,5:45 PM,6:45 PM,100000147,$0.00 ,998,No,Signed in,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000664,($50.00),"999,999",Yes,Absent,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000663,$0.00 ,0,Yes,Absent,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000673,$0.00 ,18,Yes,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000672,($125.00),18,Yes,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",No,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",Yes,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/30/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/30/2018,9:15 AM,10:30 AM,100000405,$0.00 ,5,No,Signed in,,,,No,No
3/30/2018,9:15 AM,10:30 AM,100000332,$0.00 ,3,No,Signed in,,,,No,No
3/30/2018,9:15 AM,10:30 AM,100000332,$0.00 ,3,No,Signed in,,,,No,No
3/30/2018,9:15 AM,10:30 AM,100000776,$0.00 ,0,No,Signed in,,,,No,No
3/30/2018,9:45 AM,10:30 AM,---,$0.00 ,---,No,,,,,No,No
3/30/2018,10:15 AM,11:45 AM,100000675,$0.00 ,0,No,Completed,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/30/2018,10:45 AM,11:55 AM,100000796,$0.00 ,0,No,Completed,,,,No,Yes
3/30/2018,11:45 AM,1:00 PM,---,$0.00 ,---,No,,,,,No,No
3/30/2018,1:30 PM,3:10 PM,100000116,$0.00 ,0,No,Completed,,,,No,No
3/30/2018,3:45 PM,4:55 PM,100000599,$0.00 ,0,Yes,Completed,,,,No,Yes
3/30/2018,5:00 PM,6:15 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
3/30/2018,5:00 PM,6:15 PM,100000800,$0.00 ,0,No,Signed in,,,,No,Yes
3/30/2018,5:00 PM,6:15 PM,100000388,$0.00 ,4,No,Signed in,,,,No,No
3/30/2018,5:00 PM,6:15 PM,100000690,$0.00 ,0,Yes,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000664,($50.00),"999,999",No,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000752,$0.00 ,0,Yes,Signed in,,,,No,Yes
3/31/2018,8:30 AM,4:30 PM,100000021,$0.00 ,0,Yes,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000002,$0.00 ,0,Yes,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000085,$0.00 ,0,No,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000195,($50.00),0,No,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000802,$0.00 ,0,No,Signed in,,,,No,Yes
3/31/2018,8:30 AM,4:30 PM,100000079,($50.00),0,No,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000016,$0.00 ,0,Yes,Signed in,,,,No,No
3/31/2018,8:30 AM,4:30 PM,100000801,$0.00 ,0,No,Signed in,,,,No,Yes
3/31/2018,8:30 AM,4:30 PM,100000114,$0.00 ,0,No,Signed in,Member with Practioners & Partners from 2/9/2018 12:00:00 AM to 9/30/2020 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000664,($50.00),"999,999",Yes,Absent,,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000663,$0.00 ,0,Yes,Absent,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000673,$0.00 ,18,Yes,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000672,($125.00),18,No,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",No,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
3/31/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000671,$750.00 ,18,No,Absent,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000664,($50.00),"999,999",Yes,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000778,"$1,500.00 ",1,Yes,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000694,$0.00 ,18,No,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000663,$0.00 ,0,Yes,Absent,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000673,$0.00 ,18,Yes,Absent,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000085,$0.00 ,18,No,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000672,($125.00),18,No,Absent,Member with Practioner's path from 9/18/2018 12:00:00 AM to 9/18/2019 12:00:00 AM,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000675,$0.00 ,"999,999",No,Absent,Member with Practioner's path from 8/28/2018 12:00:00 AM to 8/28/2019 12:00:00 AM,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
4/1/2018,9:00 AM,6:00 PM,100000273,$0.00 ,0,No,Absent,,,,No,No
4/2/2018,7:00 AM,8:45 AM,---,$0.00 ,---,No,,,,,No,No
4/2/2018,8:30 AM,8:45 AM,---,$0.00 ,---,No,,,,,No,No
4/2/2018,9:00 AM,10:40 AM,100000536,$0.00 ,0,Yes,Completed,,,,No,No
4/2/2018,9:15 AM,10:30 AM,100000434,$0.00 ,0,No,Signed in,,,,No,No
4/2/2018,9:15 AM,10:30 AM,100000575,$0.00 ,0,No,Signed in,,,,No,No
4/2/2018,9:15 AM,10:30 AM,100000391,$0.00 ,9,No,Signed in,,,,No,No
4/2/2018,9:15 AM,10:30 AM,100000354,$0.00 ,9,No,Signed in,,,,No,No
4/2/2018,10:30 AM,11:40 AM,100000425,$0.00 ,0,No,Completed,,,,No,No
4/2/2018,10:45 AM,11:55 AM,100000312,$0.00 ,3,Yes,Completed,,,,No,No
4/2/2018,12:00 PM,12:45 PM,100000047,$0.00 ,"999,999",No,Signed in,,,,No,No
4/2/2018,12:00 PM,12:45 PM,100000068,$100.00 ,0,No,Signed in,,,,No,No
4/2/2018,12:00 PM,1:40 PM,100000660,$0.00 ,0,No,Completed,,,,No,No
4/2/2018,1:00 PM,4:00 PM,---,$0.00 ,---,No,,,,,No,No
4/2/2018,2:00 PM,2:15 PM,---,$0.00 ,---,No,,,,,No,No
4/2/2018,2:15 PM,3:55 PM,100000178,$0.00 ,5,No,Completed,,,,No,No
4/2/2018,4:00 PM,5:30 PM,100000789,$0.00 ,0,No,Completed,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000427,$0.00 ,9,No,Signed in,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000444,$0.00 ,15,No,Signed in,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000424,$0.00 ,10,No,Signed in,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000469,$0.00 ,0,No,Signed in,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000528,$0.00 ,995,No,Signed in,,,,No,No
4/2/2018,4:15 PM,5:30 PM,100000420,$0.00 ,3,No,Signed in,,,,No,No
4/2/2018,5:45 PM,6:45 PM,100000115,$0.00 ,7,No,Signed in,,,,No,No
4/2/2018,5:45 PM,6:45 PM,100000073,$0.00 ,0,No,Signed in,,,,No,No
4/2/2018,5:45 PM,6:45 PM,100000671,$750.00 ,0,No,Signed in,Member with Practioner's path from 11/5/2018 12:00:00 AM to 11/5/2019 12:00:00 AM,,,No,No
4/2/2018,5:45 PM,6:45 PM,100000074,$0.00 ,7,No,Signed in,,,,No,No
4/2/2018,5:45 PM,6:45 PM,100000258,$0.00 ,1,Yes,Signed in,,,,No,No
4/3/2018,8:00 AM,9:00 AM,---,$0.00 ,---,No,,,,,No,No
4/3/2018,9:00 AM,11:30 AM,---,$0.00 ,---,No,,,,,No,No
4/3/2018,9:15 AM,10:30 AM,100000308,$0.00 ,19,No,Signed in,,,,No,No
4/3/2018,9:15 AM,10:30 AM,100000405,$0.00 ,5,No,Signed in,,,,No,No
4/3/2018,9:15 AM,10:30 AM,100000446,$0.00 ,0,No,Signed in,,,,No,No
4/3/2018,9:15 AM,10:30 AM,100000468,$0.00 ,2,No,Signed in,,,,No,No
4/3/2018,9:15 AM,10:30 AM,100000423,$0.00 ,6,No,Signed in,,,,No,No
4/3/2018,11:30 AM,2:30 PM,---,$0.00 ,---,No,,,,,No,No
4/3/2018,12:00 PM,12:45 PM,100000663,$0.00 ,1,No,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
4/3/2018,12:30 PM,2:00 PM,100000128,$0.00 ,0,Yes,Completed,,,,No,No
4/3/2018,12:45 PM,1:45 PM,100000047,$0.00 ,0,No,Completed,,,,No,No
4/3/2018,2:45 PM,4:25 PM,100000273,$0.00 ,0,Yes,Completed,,,,No,No
4/3/2018,4:15 PM,5:15 PM,100000582,$0.00 ,1,No,Signed in,,,,No,No
4/3/2018,4:30 PM,5:00 PM,100000244,$0.00 ,0,No,Completed,,,,No,No
4/3/2018,5:45 PM,6:45 PM,100000738,$0.00 ,8,No,Signed in,,,,No,No
4/3/2018,5:45 PM,6:45 PM,100000719,$0.00 ,1,No,Signed in,,,,No,No
4/3/2018,5:45 PM,6:45 PM,100000739,$0.00 ,8,No,Signed in,,,,No,No
4/3/2018,5:45 PM,6:45 PM,100000522,$0.00 ,5,No,Signed in,,,,No,No
4/3/2018,5:45 PM,6:45 PM,100000147,$0.00 ,998,No,Signed in,,,,No,No
4/4/2018,9:15 AM,10:30 AM,100000472,$0.00 ,6,No,Signed in,,,,No,No
4/4/2018,9:15 AM,10:30 AM,100000409,$0.00 ,7,No,Signed in,,,,No,No
4/4/2018,9:15 AM,10:30 AM,100000440,$0.00 ,5,No,Signed in,,,,No,No
4/4/2018,9:15 AM,10:30 AM,100000420,$0.00 ,3,No,Signed in,,,,No,No
4/4/2018,10:30 AM,12:00 PM,---,$0.00 ,---,No,,,,,No,No
4/4/2018,11:00 AM,12:30 PM,---,$0.00 ,---,No,,,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000794,$0.00 ,2,Yes,Signed in,,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000664,($50.00),8,No,Signed in,,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000663,$0.00 ,1,No,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000663,$0.00 ,1,No,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000663,$0.00 ,1,No,Signed in,Member with Practioner's path from 9/22/2018 12:00:00 AM to 9/22/2019 12:00:00 AM,,,No,No
4/4/2018,12:00 PM,12:45 PM,100000673,$0.00 ,6,No,Signed in,Member with Practioner's path from 10/4/2018 12:00:00 AM to 10/4/2019 12:00:00 AM,,,No,No
